num	name	element	str3	utc	tc	journal
90250	(Mg,Al)B2	Mg0.815Al0.024B2	AlB2	K	35.0	Phys.Rev.B, 71(2005)174506
151061	(Y,Ce)B6	Y0.95Ce0.05B6		K	1.6	J.Less-Common Met., 67(1979)167
4600	(Lu,Pr)Ba2Cu3O7	Lu0.85Pr0.15Ba2Cu3O7-z	Y123	K	82.5	Physica C, 219(1994)184-190
156130	Ba(Fe,Ni)2As2	Ba1Fe1.82Ni0.18As2	ThCr2Si2	K	10.9	Phys.Rev.B, 92(2015)174509
156333	NdFe(As,P)(O,F)	Nd1Fe1As0.8P0.2F0.1O0.9	oxypnictide	K	34.1	J.Phys.Soc.Jpn, 82(2013)124706
9500	TlSr2CaCu2O7	Tl1Sr2Ca1Cu2O6.8	Tl1212	K	68.0	Phys.Rev.Lett., 85(2000)405-408
5898	Tl2Ba2CuO6	Tl2Ba2Cu1O6-z	Tl2201	K	20.0	Physica C,253(1995)271-278
33882	Bi2Sr2(Ca,Sr)Cu2O8	Bi2Sr2.4Ca0.6Cu2O8	Bi2212	K	94.2	Phys.Rev.B, 67(2003)092504
112441	(Hf,Ta)V2	Hf0.6Zr0.4V2		K	9.97	J.PHYS.F:METAL PHYS.,3(1973)2157
140153	TexAu1-x	Au0.35Te0.65		K	1.58	PHYS.REV.,183(1969)619
357	(Er,Yb)Ba2Cu3O7	Er0.25Yb0.75Ba2Cu3O7-Z	Y123	K	86.3	JJAP.LETT.,26(1987)L2091
100392	B5Mo1.7Ta0.3	B5Mo1.7Ta0.3	AlB2	K	7.0	PROC.NAT.ACAD.SCI.,67(1970)313
12327	DyBa2(Cu,Zn)3O7	Dy1Ba2Cu2.92Zn0.08O7-y	Y123	K	60.6	Phys.Rev.53,(1996)15245
112710	Ho(Ni,Fe)2B2C	Ho1Ni1.99Fe0.01B2C1	LuNi2B2C	K	7.0	J.Alloys Compd., 262(1997)462
43113	(M)TaS2	M1Ta1S2	TX2	K	4.6	Mat.Res.Bull. , 14(1979)797
158612	Re1-xMox	Re0.15Mo0.85	W	K	6.74	Phys.Rev.Mater.,3(2019)024801
19301	(La,Sr)2CuO4	La1.85Sr0.15Cu1O4	T	K	30.5	Phys.Rev.B,59(1999)641
158395	Nd1-xCexCoIn5	Ce1Co1In5	HoCoGa5	K	2.26	Phys.Rev.B, 77(2008)165129
5089	NdBa2Cu3O7	Nd1Ba2Cu3O7-z	Y123	K	87.5	PHYS.REV.B,48(1993)6431
101879	Nb3Si1Sn1V3	Nb3Si1Sn1V3	Cr3Si(A15)	K	4.0	unpublished
108015	PbMo6Se8	Pb1Mo6Se8	Chevrel	K	4.0	J.Low Temp.Phys., 48(1982)503
33085	HgBa2(Cu,Co)O4	Hg1Ba2Cu0.99Co0.01O4+z	Hg1201	K	96.0	Physica C, 356(2001)141
5864	(Sr,K)2Cu(O2,CO3)	Sr1.3K0.7Cu1C1O5		K	20.0	Physica C,253(1995)401-406
746	DyBa2(Cu,Zn)3O7	Dy1Ba2Cu2.95Zn0.05OX	Y123	K	71.5	SOLID STATE COMMUN.,70(1989)725
131414	La3Sn	La3Sn1		K	6.2	J.Alloys Compd., 198(1993)165
12398	DyBa2(Cu,Ni)3O7	Dy1Ba2Cu2.7Ni0.3O7-z		K	54.0	Phys.Rev.B,53(1996)14637
40486	CeNiGe3	Ce1Ni1Ge3	SmNiGe3	K	0.43	J.Phys.Soc.Jpn, 75(2006)044713
104246		Pt0.02U0.98		K	0.87	PRENUM PRESS 1973
20186	BiSr2CaCu2O8	Bi2Sr2Ca1Cu2Oz	Bi2212	K	61.0	Fizika tverdogo tela, 37(1995)2152-2162
101695	Mo0.02Nb0.98	Mo0.02Nb0.98		K	8.58	J.PHYS.C,(SOLID ST.PHYS.),2(1969)629
106047	(Ho,Dy)Ni2B2C	Ho1.8Dy0.2Ni2B2C1	LuNi2B2C	K	6.6	Phys.Lev.Lett.,77(1998)163
10064	(La,Sr)2CuO4	La1.763Sr0.237Cu1O4	T	K	13.0	Phys.Rev.B, 49(1994)4163
111505	Li	Li1		K	5.95	Phys.Rev.Lett., 91(2003)167001
104381		Nb25Ti70Zr5		K	7.5	PRENUM PRESS 1973
157161	Sr1-xBaxNi2P2	Sr0.6Ba0.4Ni2P2	ThCr2Si2	K	2.84	J.Phys.Soc.Jpn, 86(2017)035001
40662	(La,Sr)2(Cu,Ru)O4	La1.81Sr0.19Cu0.98Ru0.02O4	T	K	30.0	Phys.Rev.B, 73(2006)174515
8863	YBa2Cu3Oz	Y1Ba2Cu3O6.38	Y123	K	10.1	Phys.Rev.B,45(1992)10071
155267	ThOs2Si2	Th1Os2Si2	ThCr2Si2	K	1.1	Solid State Commun., 52(1984)797
12017	(Ca,La)(Ba,La)2Cu3O7	Ca0.4Ba1.35La1.25Cu3O7.14	Y123	K	78.8	Phys.Rev.B,52(1995)12982
90225	(Sr,Ca)TiO3	Sr0.7Ca0.3Ti1O3		K	0.55	PHYS.REV.LETT.,16(1966)579
154463	La3Ni4Ge4	La3Ni4Ge4	U3Ni4Si4	K	0.74	J.Phys.: Condens.Matter, 20(2008)385204
150890	(K,Sr)Fe2As2	K0.4Sr0.6Fe2As2	ThCr2Si2	K	36.0	Phys.Rev,Lett., 101(2008)107007
3981	Bi4Sr3(Ca,Y)3Cu4OZ	Bi4Sr3Ca1.95Y1.05Cu4OY		K	25.6	Solid State Commun.,67(1988)815-819
109779	o-ZrRuP	Zr1Ru1P1	Co2P	K	4.0	Advances in Superconductivity, 12(2000)101
101218	Fe0.1Zr0.9	Fe0.1Zr0.9		K	1.0	Phys.Rev., 100(1955)626
155662	Ca0.5Fe2Se2	Ca0.5Fe2Se2		K	40.0	Scientific Reports, 2(2012)426
3561	YSr2(Cu,Re)3O7	Y1Sr2Cu2.85Re0.15O7.1	Y123	K	73.0	PHYSICA C,196(1992)141
154479	NdPt4Ge12	Nd1Pt4Ge12	skutterudite	K	0.7	J.Phys.Soc. Jpn, 77(2008)124702
131389	LaSb2	La1Sb2	SmSb2	K	0.4	J.Les-Comm. Metals, 55(1977)103
20247	YBa2Cu3O7	Y1Ba2Cu3O6.965	Y123	K	88.5	Fizika tverdogo tela (Solid State Physics) 39(1997)1520-1525
155266	ThPd2Si2	Th1Pd2Si2	ThCr2Si2	K	1.1	Solid State Commun., 52(1984)797
152236	Zr2Rh	Rh1Zr2		K	11.2	Phys.Rev.B, 53(1996)12299
850	GdBa2(Cu,Fe)3Oz	Gd1Ba2Cu2.64Fe0.36O6.99	Y123	K	21.0	PHYSICA C.,159(1989)173
150014	Hf	Hf1		K	0.128	JETP Lett., 80(2004)763
112113	V1-xSix	Si0.025V0.975		K	4.06	J.PHYS.SOC.JAPAN,37(1974)384
6083	(Tl,Hg)Ba2Ca2Cu3O8	Tl0.7Hg0.3Ba2Ca2Cu3O8+z	Tl1223	K	133.0	Physica C.,246(1995)203-206
131178	TaV2	Ta1V2		K	2.8	Solid State Commun., 15(1974)1643
113192	V1-xScx	Sc0.07V0.93		K	6.09	Soviet Physics-JETP, 20(1965)543
151836	NbTe2	Nb1Te2		K	0.74	Phys.Lett. A, 24(1967)645
4378	(Bi,M)2Sr2Ca2Cu3O10	Bi1.9Sn0.1Sr2Ca2Cu3OZ	Bi2223	K	109.5	PHYSICA C,199(1992)333
8973	Sr2RuO4	Sr2Ru1O4	Sr2RuO4	K	0.616	Phys.Rev.B, 60(1999)610-615
2028	YBa2(Cu,Zn,Ga)3O7	Y1Ba2Cu2.85Zn0.036Ga0.114O7-Z	Y123	K	55.1	SOLID STATE COMMUN.,75(1990)987
19319	Bi2(Sr,La)2CuO6	Bi2Sr1.4La0.6Cu1O6+Z	Bi2201	K	11.0	Phys.Rev.B, 59(1999)192
112171	Cu(Rh,Sn)2Se4	Cu1Rh1.7Sn0.3Se4	spinel	K	1.26	SOLID STATE COMM.,8(1970)1933
157160	Sr1-xBaxNi2P2	Sr0.8Ba0.2Ni2P2	ThCr2Si2	K	2.87	J.Phys.Soc.Jpn, 86(2017)035001
103932		Cr0.8Os0.2		K	2.5	PRENUM PRESS 1973
34542	Li1+xTi2-xO4	Li1.1Ti1.9O4	spinel	K	9.6	J.Low Temp.Phys., 25(1976)177
5699		La1.5Sm0.3Sr0.2Cu1O4	T	K	17.0	Physica C.,242(1995)342-350
155259	YPd2Si2	Y1Pd2Si2	ThCr2Si2	K	1.1	Solid State Commun., 52(1984)797
18226	(La,Sr)2CuO4	La1.8Sr0.2Cu1O4	T	K	32.0	Phys.Rev.B,57(1998)6165
5986	(Y,Ca)Ba2Cu3O6	Y0.8Ca0.2Ba2Cu3O6		K	24.0	Physica C,252(1995)100-106
40976	(La,Sr,Ho)2CuO4	La1.76Sr0.2Ho0.04Cu1O4	T	K	27.3	Phys.Rev.B, 74(2006)184520
110263	Y5Ir4Si10	Y5Ir4Si10	Sc5Co4Si10	K	3.0	Springer-Verlag, 1982,
158827	beta-PdBi2	Bi2Pd1		K	4.72	Phys.Rev.B, 97(2018)134505
154461	La3Pd4Ge4	La3Pd4Ge4	U3Ni4Si4	K	2.23	J.Phys.: Condens.Matter, 20(2008)385204
152836	CeRhGe2	Ce1Ge2Rh1	CeNiSi2	K	0.45	J.Phys.Soc.Jpn, 80(2011)024711
42131	Cu0.07TiSe2	Cu0.07Ti1Se2		K	3.9	Phys.Rev.B, 75(2007)104505
12661	TmBa2Cu3O7	Tm1Ba2Cu3O7-y	Y123	K	90.0	Phys.Rev.B,53(1996)5856
6459	(Y,Ca)(Ba,La)2Cu3Oz	Y0.4Ca0.6Ba1.2La0.8Cu3O7.07	Y123	K	82.0	PHYS.C.159(1989)760
156801	FeSe(film)	Fe1Se1		K	80.0	Chin.Phys.Lett., 29(2012)037402
156186	PrPt4(Ge,Sb)12	Pr1Pt4Ge10Sb2	skutterudite	K	1.27	Phys.Rev.B, 93(2016)104507
101808	N0.88Nb0.256Ti0.744	N0.88Nb0.256Ti0.744	NaCl	K	14.72	J.LOW TEMP.PHYS.,1(1969)29
155736	Ca0.8La0.2Fe1-xCoxAs2	Ca0.8La0.2Fe0.9671Co0.0329As2	Fe-112	K	36.5	J.Phys.Soc.Jpn, 84(2015)075001
150513	Y(Ba,Sr)2Cu3O7	Y1Ba1Sr1Cu3O7-z	Y123	K	81.0	PHYSICA C,182(1991)132
40822	In5Bi3	Bi3In5	In5Bi3	K	4.14	J.Phys.Soc.Jpn, 50(1981)1275
152231	Rh	Rh1		K	0.000325	SOLID STATE COMMUN.,68(1988)85
153781	(Ba,K)Fe2As2	Ba0.68K0.32Fe2As2	ThCr2Si2	K	38.5	Phys.Rev.B, 86(2012)180501
108140	LaNiSn	La1Ni1Sn1		K	0.59	Solid State Commun.,111(1999)153-157
7113	(Hg,Tl)2Ba2Ca2Cu3Oz	Hg1.4Tl0.6Ba2Ca2Cu3Oz	Tl2223	K	45.0	J.Appl.Phys.Lett.35(1996)L205
9551	(Ba,K)BiO3	Ba0.6K0.4Bi1O3	BKBO	K	27.0	Phys.Rev.B,61(2000)14815-14820
3218		Bi2.15Sr1.85Cu1O5.4+Z	Bi2201	K	6.0	PHYS.REV.B,45(1992)527
152478	Sr3Rh4Sn13	Sr3Rh4Sn13	Yb3Rh4Sn13	K	4.2	Physica C, 470(2010)S541
2326	(Nd,Ce)2CuO4	Nd1.85Ce0.15Cu1O3.98	T'	K	19.5	Physica.C,162-164(1989)957-958
40057	Li2Pt3B	Li2Pt3B1		K	2.17	Phys.Rev.B, 72(2005)104506
120288	(La,Ce)Ru2	La0.72Ce0.28Ru2	MgCu2(Laves)	K	1.278	Solid State Commun., 24(1977)465
43034	(M)TaS2	M1Ta1S2	TX2	K	2.4	Science, 174(1971)493
158525	BiTeCl	Bi1Te1Cl1		K	4.12	J.Phys.Chem.Solids, 128(2019)211
443	NdBa2Cu3(O,S)7	Nd1Ba2Cu3S1O5	Y123	K	56.0	PHYS.REV.B,37(1988)5820
40745	Tl2Ba2Ca(Cu,Fe)2(F,O)8	Tl2Ba2Ca1Cu1.98Fe0.02F0.1O7.95	Tl2212	K	110.0	Physica C, 443(2006)29
1834	Tl(Sr,Nd)2CaCu2Oz	Tl1Sr1.3Nd0.7Ca1Cu2O7	Tl1212	K	81.0	PHYSICA C,186(1990)521
158123	K0.4MoS2	K0.4Mo1S2		K	6.9	Mat.Res.Engineering, 31(1977)289
155664	Ba0.8Fe2Se2	Ba0.8Fe2Se2		K	39.0	Scientific Reports, 2(2012)426
4843	(La,Sr)2(Cu,Ni)O4	La1.8Sr0.2Cu0.96Ni0.04O4	T	K	5.1	Physica C, 227(1994)160-168
110110	ThRh4B4	Th1Rh4B4	RT4B4	K	4.3	Springer-Verlag, 1982,
151896	Li0.16(THF)yZrNCl	Li0.16M0.3Zr1N1Cl1		K	15.0	J.Phys.Soc.Jpn, 79(2010)014707
4008		La1.48Nd0.4Sr0.12Cu1O4	T	K	8.3	PHYS.REV.B,46(1992)5841
9265	(La,Sr)2CuO4	La1.92Sr0.08Cu1O4	T	K	27.1	PHYSICA C,203(1992)240
5483	(Y,Ca)(Sr,Ba)2(Cu,Ga)3O7	Y0.8Ca0.2Sr1Ba1Cu2.7Ga0.3O7	Y123	K	64.0	Physica C.,243(1995)252-256
109561	MgB2	B2Mg1	AlB2	K	39.0	Phys.Rev.B, 64(2001)094522
113080	Os1-xIrx	Ir0.15Os0.85		K	0.54	PHYS.REV.,129(1963)182
153848	PrPt4Ge12	Pr1Pt4Ge12	skutterudite	K	7.91	Physica C, 485(2013)160
154316	BaTi2Sb2O	Ba1Ti2Sb2O1	oxypnictide	K	1.2	Phys.Rev.B, 88(2013)064510
150744	Gd(O,F)FeAs	Gd1Fe1As1F0.17O0.83	oxypnictide	K	22.0	cond-mat/0804.0835(2008)
150001	(Cu,C)Ba2Ca3Cu4Oz	C0.3Ba2Ca4Cu5.7O11.18	(Cu,C)1234	K	117.5	Supercond. Sci. Technol., 17(2004)423
30962	Sm(Ba,Pr)2Cu3Oz	Sm1Ba1.8Pr0.2Cu3O7.04	Y123	K	26.5	Phys.Rev.B,61(2000)12404-12411
12237	(Hg,Tl)2Ba2(Y,Ca)Cu2O8	Hg0.5Tl1.5Ba2Ca1Cu2O8-z	Hg2212	K	80.0	Physica C,259(1996)36-42
150752	Sr(Fe,Co)2As2	Sr1Fe1.6Co0.4As2		K	12.9	cond-mat/0807.2223
157636	(Ca,La)FeAs2	Ca0.82La0.18Fe1As2		K	30.95	J.Phys.Soc.Jpn, 86(2017)113705
50077	ZrxRuy	Ru11Zr89	AMOR	K	3.84	Phys.Rev.B, 27(1983)1596
155650	YB6	B6Y1	CaB6	K	5.9	Phys.Rev.B, 90(2014)045136
101110	Cu1La1	Cu1La1		K	5.85	J.PHYS.CHEM.SOLIDS,28(1967)569
156865	UCoGe	U1Co1Ge1	TiNiSi	K	0.76	Phys.Rev.B, 94(2016)125110
153138	(Ca,Na)Fe2As2	Ca0.4Na0.6Fe2As2	ThCr2Si2	K	25.0	Phys.Rev.B, 84(2011)064533
112298	Nb3(Tl,Sn)	Nb3Tl0.1Sn0.9	Cr3Si(A15)	K	18.25	Z.PHYS.,177(1964)10
19620	Bi2Sr2(Ca,Pr)Cu2Oz	Bi2Sr2Ca0.72Pr0.28Cu2OZ	Bi2212	K	72.4	Phys.Rev.B,59(1999)8978
87		Y0.6Ba0.9Cu1OX		K	88.0	JJAP.LETT.,26(1987)L657
1704	Nd(Ba,Nd)2Cu3O7	Nd1.4Ba1.6Cu3O7.09	Y123	K	38.0	PHYSICA C,165(1990)221
152648	(U,Th)Pd2Al3	U0.9Th0.1Pd2Al3	PrNi2Al3	K	1.28	Physica B, 312(2002)448
6885	(Nd,Ce)2CuO4	Nd1.85Ce0.15Cu1O4-z	T	K	20.0	Mod.Phys.Lett.B,9(1995)1027-1031
3124	(LA,BA)2CUO4	La1.76Ba0.24Cu1O4-Z	T	K	14.0	J.PHYS.SOC.JAPAN,58(1989)1883
103975		H0.1Nb0.9		K	7.38	PRENUM PRESS 1973
2814	DyBa2Cu4O8	Dy1Ba2Cu4O8	Y124	K	71.0	PHYCICA C,175(1991)523
2062	EuBa2Cu3O7	Eu1Ba2Cu3O6.9	Y123	K	88.0	SOLID STATE COMMUN.,75(1990)59
10131	Bi2Sr2Ca(Cu,Ni)2O8	Bi2Sr2Ca1Cu1.982Ni0.018O8+d	Bi2212	K	74.0	Phys.Rev.B, 49(1994)9898
222	ErBa2Cu3O7	Er1Ba2Cu3O6.82	Y123	K	92.4	Phys.Rev.B,36(1987)226
103151	Nb0.5Re0.5	Nb0.5Re0.5		K	2.0	PRENUM PRESS 1973
648	ErBa2Cu3O7	Er1Ba2Cu3O7-Z	Y123	K	88.0	PHYS. REV. B.,39(1989)4291
8251	(Cu,Cr)Sr2CaCu2Oz	Cu2.5Sr2Ca1Cr0.5O7.5	Cu1212	K	81.0	Physica.C,302(1998)244-256
90226	(In,Sn)Te1.01	In0.03Sn0.97Te1.01		K	1.07	J.PHYS.SOC.JAPAN,36(1974)1705
155247	Ce(O,F)BiS2	Ce1Bi1S2F0.7O0.3	CeOBiS2	K	2.92	J.Phys.Soc,Jpn, 84(2015)024709
154435	La(O,F)BiS2	La1Bi1S2F0.2O0.8		K	7.11	Europhys.Lett., 101(2013)17004
42046	(La,Th)NiC2	La0.4Th0.6Ni1C2	CeNiC2	K	7.6	Solid State Commun., 101(1997)323
108090	Nb3(Al,Ge)	Nb3Al0.92Ge0.08	Cr3Si(A15)	K	19.9	J.Low Temp.Phys., 56(1984)51
2355	(Eu,Ce)2CuO4	Eu1.85Ce0.15Cu1O4	T'	K	8.0	PHYSICA C ,158(1989)178
108066	Nb3(Al,Se)	Nb3Al0.967Se0.033	Cr3Si(A15)	K	18.1	J.Low Temp.Phys., 56(1984)51
106033	beta-HfNCl, Li0.48(THF)yHfNCl	Hf1N1Cl1	CdCl2	K	25.5	Nature.392(1998)580
19100	DyBa2Cu3O7	Dy1Ba2Cu3O7	Y123	K	91.0	Phys.Rev.B,58(1999)11153
10258	YbBa2(Cu,Ga)O7-y	Yb1Ba2Cu2.7Ga0.3O7-y	Y123	K	90.0	Phys.Rev.B, 50(1994)1223
152254	Ca(Fe,Co)2As2	Ca1Fe1.87Co0.13As2	ThCr2Si2	K	17.2	Phys.Rev.B, 82(2010)014503
155005	YBa2Cu3Oz	Y1Ba2Cu3O6.66	Y123	K	58.9	Phys.Rev.B, 84(2011)184523
153173	Ba(Fe,Co)2As2	Ba1Fe1.92Co0.08As2	ThCr2Si2	K	5.8	EuroPhys.Lett.,91(2010)47008
6523	YBa2(Cu,Zn)4O8	Y1Ba2Cu3.956Zn0.044O8	Y124	K	56.8	Solid State Commun.,98(1996)971
3626	(Ba,K)BiO3	Ba0.6K0.4Bi1O3	BKBO	K	28.5	PHYS.REV.B,41(1990)4126
154000	LiFeP	Li1Fe1P1		K	4.1	J.Am.Chem.Soc., 132(2010)0908
150689	(Mg,Mn)B2	Mg0.98Mn0.02B2	AlB2	K	23.2	Solid State Commun., 147(2008)27
111971	(Ce,Y,Gd)Ru2	Ce0.84Y0.1Gd0.06Ru2		K	4.55	PHYS.LETT.A,41(1972)419
34440	SmBa2Cu3O7	Sm1Ba2Cu3Oz	Y123	K	88.0	Int'l.J.Mod.Phys.B, 17(2003)942
156443	PbTaSe2	Pb1Ta1Se2		K	3.38	J.Supercond.Nov.Magn., 28(2015)3173
9068	(Gd,Mo)Ba2Cu3O7	Gd0.85Mo0.15Ba2Cu3O6.855	Y123	K	59.2	Physica.C,291(1997)25-33
155252	(Ba,Yb)Fe2As2	Ba0.9Yb0.1Fe2As2	ThCr2Si2	K	20.0	Physica C, 509(2015)8
152261	(LaSe)1.14(NbSe)2	La1.14Nb2Se5.14	TX2	K	5.3	Z.anorg.allg.Chem., 619(1993)117
150333	Ti2InC	Ti2In1C1	Cr2AlC	K	3.1	Solid State Commun., 144(2007)419
156400	NbPtSi	Nb1Pt1Si1		K	1.24	Phys.Procedia, 81(2016)57
150661	RuSr2EuCu2O8	Ru1Sr2Eu1Cu2O8	Ru1212	K	32.9	Phys.Rev.B, 77(2008)214514
100615	Bi0.0119In0.981	Bi0.019In0.981		K	3.86	PHYS.REV.,140(1965)A1169
152353	URu2Si2	U1Ru2Si2	ThCr2Si2	K	1.41	J.Phys.: Condens.Matter, 20(2008)095225
40301	W2C	C1W2		K	2.74	Phys.Rev.B,87(1952)799
151470	Ba2Ca3Cu4O8(O,F)2	Ba2Ca3Cu4F1.4O8.6	234	K	91.0	Physica C, 392-396(2003)140
130165	YMo6S7	Y1Mo6S7	Chevrel	K	2.66	Plenum Press, 1976, p137-160
112025	Nb1-xMox	Mo0.2Nb0.8		K	4.57	PHYS.REV.,123(1961)1569
7965	Cu(Ba,Sr)2YbCu2O6	Ba1.6Sr0.4Yb1Cu3O6.53	Cu1212	K	34.0	Physica.C,300(1998)17-25
4106	YBa2Cu3O7	Y1Ba2Cu3O7-Z	Y123	K	90.9	PHYS.REV.B,39(1989)2261
156971	Re24Zr5	Re24Zr5	alpha-Mn	K	5.0	Phys.Rev.B, 94(2016)214513
4830	(Yb,Pr)Ba2Cu3O7	Yb0.45Pr0.55Ba2Cu3O6.92	Y123	K	18.3	Physica C, 229(1994)239-243
157938	(Ca4Al2O6)Fe2(As1-xPx)2	Ca4Al2Fe2P2O6	Fe-42622	K	16.6	Phys.Rev.B, 87(2013)121101
155215	LaOs4P12	La1Os4P12	skutterudite	K	1.8	Solid State Commun., 53(1985)119
4054	Bi2Sr2(Ca,Dy)Cu2O8	Bi2Sr2Ca0.8Dy0.2Cu2O8+Z	Bi2212	K	89.0	SOLID STATE COMMUN.83(1992)689
3957	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.5Ni0.5O7-Z	Y123	K	61.8	Solid State Commun.,67(1988)31-33
40419	(Er,Ca)Ba2Cu3O7	Er0.8Ca0.2Ba2Cu3Oz	Y123	K	78.5	Physica C, 436(2006)25
12855	(La,Nd,Sr)2CuO4	La1.685Nd0.2Sr0.115Cu1O4	T	K	11.0	Phys.Rev.B,53(1996)11324
104140		Nb1Os2	alpha-Mn	K	2.52	PRENUM PRESS 1973
153085	FeCrxSe	Fe1Cr0.01Se1		K	10.4	Solid State Commun., 151(2011)557
157137	SrPdGe3	Sr1Pd1Ge3	BaNiSn3	K	1.38	J.Alloys Compd, 694(2017)439
5733	YBa2(Cu,Ga)4 O8	Y1Ba2Cu3.8Ga0.2O8	Y124	K	70.25	Physica C.,242(1995)373-380
111188	CaAlSi	Ca1Al1Si1	AlB2	K	7.8	Physica C, 383(2002)191-196
106213	Ho(Ni,Co)2B2C	Ho1Ni1.95Co0.03B2C1	LuNi2B2C	K	4.51	Phys.Rev.B,55(1997)8497
11059	YBa2Cu3O7-d	Y1Ba2Cu3O6.94	Y123	K	92.9	Phys.Rev.B,51(1995)16487
112763	Nb3(Rh,Pt)	Nb3Rh0.02Pt0.98	Cr3Si(A15)	K	9.6	PHYS.REV.,137(1965)A1438
110152	Er(Rh,Ru)4B4	Er1Th3.4Ru0.6B4	RT4B4	K	7.9	Springer-Verlag, 1982,
11256	YBa2Cu3O7	Y1Ba2Cu3O7-d		K	91.0	Phys.Rev.B,51(1995)9419
109057		Au1Nb3	Cr3Si(A15)	K	11.23	J.Low Temp.Phys., 6(1972)171
2181	ErBa2Cu3O7	Er1Ba2Cu3OZ	Y123	K	90.0	PHYS.REV.B,41(1990)4002
100164	Al0.04Nb0.895O0.06	Al0.04Nb0.895O0.06		K	7.1	FIZ.METAL.METALLOVED.,35(1973)1174
154482	HxWO3	H1W1O3		K	120.0	J.Supercond. Nov. Magn., 22(2009)343
152696	UPd2Al3	U1Pd2Al3.03	PrNi2Al3	K	0.61	J.Alloys Compd., 213(1994)509
9620	(La,Nd,Sr)2CuO4	La1.65Nd0.2Sr0.15Cu1O4	T	K	20.0	Phys.Rev.Lett., 86(2001)500
156179	(Zr,Lu)B12	Zr0.926Lu0.074B12	UB12	K	4.78	Phys.Rev.B, 93(2016)085130
7336	(Bi,V)4Sr4Ca5Cu7Oz	Bi3.6V0.4Sr4Ca5Cu7Oz	Bi2212	K	84.0	Supercond.Sci.Technol.9(1996)761
154287	Bi4O4(S,Se)3	Bi4S2.91Se0.09O4		K	3.7	Physica C, 498(2014)45
109717	Cs3C60	Cs3C60	fullerene	K	40.0	Solid State Commun.,93(1995)327-330
19259	Y(Ba,Sr)2Cu3Oz	Y1Ba1Sr1Cu3O6.96	Y123	K	83.5	Phys.Rev.B,58(1998)15208
40091	CeCoIn5	Ce1Co1In5	HoCoGa5	K	2.27	Phys.Rev.Lett., 89(2002)157004
12842		Pb0.38Bi1.75Sr1.75Ca1.1Cu2Oz	Bi2212	K	71.5	Phys.Rev.B,53(1996)11825
154050	Ba(Fe,Zn,Co)2As2	Ba1Fe1.81Zn0.06Co0.13As2	ThCr2Si2	K	19.0	Physica C, 471(2011)213
112731	Nb3Au	Au1Nb3	Cr3Si(A15)	K	11.5	PHYS.REV.,137(1965)A1438
120064	Y5Rh4Ge10	Y5Rh4Ge10	Sc5Co4Si10	K	1.35	Phys.Rev.B, 33(1986)5062
111939	Nb3(Sn,Ge)	Nb3Sn0.95Ge0.05	Cr3Si(A15)	K	18.1	Z.PHYS.,215(1968)323
152792	KxFe2Se2	K0.8Fe2Se2		K	33.0	Phys.Rev.B, 83(2011)104508
154827	Ba2Bi(Sb1-xBix)2	Ba2Bi3		K	4.48	J.Phys.Soc.Jpn, 83(2014)073705
1791	YBa2Cu3O7	Y1Ba2Cu3O7-Y	Y123	K	92.4	PHYS.REV.B,36(1987)7121
12319	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.92Zn0.08O7-y	Y123	K	62.1	Phys.Rev.53,(1996)15245
5412	(Hg,Tl)Ba2(Ca,Sr)2Cu3O8	Hg0.75Tl0.25Ba2Ca1.72Sr0.28Cu3O8+z	Hg1223	K	128.0	Physica C.,234(1994) 19-23
3475	Bi2Sr2(Ca,K)Cu2O8	Bi2Sr2Ca0.6K0.4Cu2OZ	Bi2212	K	75.0	J.Superconductivity,4(1991)29
100046	Ag1Mo4S5	Ag1Mo4S5		K	8.3	SCI.,177(1972)267
3418	(Sm,Pr)Ba2Cu3O7	Sm1Ba2Cu3OZ	Y123	K	92.0	PHYSICA C,194(1992)76
4243	(Bi,Pb)2Sr2Ca2(Cu,Zn)3O10	Bi1.6Pb0.4Sr2Ca2Cu2.9Zn0.1OZ		K	91.65	Physica.C,202(1992)371-378
130046	Cu1.8Mo6S8	Cu1.8Mo6S8	Chevrel	K	10.0	Springer-Verlag, 1982,
6486	(Nd,Ba,Ca)3Cu3Oz	Nd1Ba1.8Ca0.2Cu3O6.866	Y123	K	73.0	Physica.C,261(1996)105-116
150824	YBa2Cu3O7	Y1Ba2Cu3O6.951	Y123	K	91.19	Phys.Rev.Lett., 101(2008)077001
109264	Nb3(Al,Ge)	Nb3.05Al0.7125Ge0.19	Cr3Si(A15)	K	17.9	Sov.Phys.JETP, 38(1973)525
156109	SrxBi2Se3	Sr0.1Bi2Se3		K	2.87	Phys.Rev.B, 92(2015)020506
2797	(Nd,Ce)2CuO4	Nd1.83Ce0.17Cu1O4-Z	T'	K	23.3	PHYS.REV.43(1991)13606
120259	Th(Ir,Os)2	Th1Ir1.4Os0.6		K	4.41	J.Less-Common Met., 83(1982)L47
106044	HoNi2B2C	Ho1Ni2B2C1	LuNi2B2C	K	8.5	Phys.Lev.Lett.,77(1998)163
100171	Al2Pt1	Al2Pt1	CaF2	K	0.55	J.PHYS.CHEM.SOLIDS,26(1965)665
112026	Nb1-xMox	Mo0.3Nb0.7		K	2.67	PHYS.REV.,123(1961)1569
